time,temp0,hum0,cpt0,temp1,hum1,cpt1,temp2,hum2,cpt2,temp3,hum3,cpt3,temp4,hum4,cpt4,temp5,hum5,cpt5,temp6,hum6,cpt6,temp7,hum7,cpt7,temp8,hum8,cpt8,temp9,hum9,cpt9,targ0,meas0,temp_start0,temp_end0,open0,timeout0,cpt0,targ1,meas1,temp_start1,temp_end1,open1,timeout1,cpt1,targ2,meas2,temp_start2,temp_end2,open2,timeout2,cpt2,targ3,meas3,temp_start3,temp_end3,open3,timeout3,cpt3,targ4,meas4,temp_start4,temp_end4,open4,timeout4,cpt4
31_10_2_12_10,0,0,0,21.00,44.40,23613,19.90,56.80,23531,0,0,0,19.00,57.20,23507,19.60,53.10,23619,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.24,20.18,C,1,0,17.90,19.90,20.24,20.36,C,25,0,21.20,0.00,20.24,22.18,O,3999,999,18.10,19.00,20.24,64.10,C,28,0,20.20,19.60,20.24,64.10,O,0,0
31_10_2_12_40,0,0,0,21.00,44.40,23651,19.90,56.80,23660,0,0,0,19.00,57.20,23507,19.60,52.50,23667,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.18,20.18,C,2,0,17.90,19.90,20.18,20.30,C,2,0,21.20,0.00,20.18,22.18,O,4008,1008,18.10,19.00,20.18,64.10,C,37,0,20.20,19.60,20.18,64.10,O,2,0
31_10_2_13_11,0,0,0,21.00,44.40,23707,19.90,56.70,23705,0,0,0,19.00,57.20,23507,19.60,52.40,23711,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.24,20.24,C,1,0,17.90,19.90,20.24,20.30,C,1,0,21.20,0.00,20.24,22.18,O,4017,1017,18.10,19.00,20.24,64.10,C,46,0,20.20,19.60,20.24,64.10,O,0,0
31_10_2_13_41,0,0,0,21.00,44.40,23707,19.90,56.70,23737,0,0,0,19.00,57.10,23736,19.70,52.80,23733,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.24,20.24,C,12,0,17.90,19.90,20.24,20.49,C,0,0,21.20,0.00,20.24,22.24,O,4027,1027,18.10,19.00,20.24,64.10,C,56,0,20.20,19.70,20.24,64.10,O,1,0
31_10_2_14_12,0,0,0,21.00,44.40,23707,19.90,56.70,23765,0,0,0,19.00,57.10,23736,19.40,52.60,23773,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.30,20.30,C,22,0,17.90,19.90,20.24,20.36,C,1,0,21.20,0.00,20.24,22.24,O,4037,1037,18.10,19.00,20.24,64.10,C,9,0,20.20,19.40,20.24,64.10,O,0,0
31_10_2_14_42,0,0,0,21.00,44.40,23821,19.90,56.70,23823,0,0,0,19.00,57.10,23736,19.70,52.80,23825,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.24,20.24,C,1,0,17.90,19.90,20.24,20.30,C,0,0,21.20,0.00,20.24,22.24,O,4046,1046,18.10,19.00,20.24,64.10,C,18,0,20.20,19.80,20.24,64.10,O,1,0
31_10_2_15_12,0,0,0,21.10,44.50,23851,19.90,56.70,23855,0,0,0,19.00,57.10,23736,19.70,52.70,23873,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.18,20.18,C,5,0,17.90,19.90,20.18,20.30,C,5,0,21.20,0.00,20.18,22.24,O,4055,1055,18.10,19.00,20.18,64.10,C,27,0,20.20,19.70,20.18,64.10,O,0,0
31_10_2_15_42,0,0,0,21.00,44.40,23937,19.90,56.70,23928,0,0,0,19.00,57.10,23736,19.80,52.90,23938,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.18,20.18,C,0,0,17.90,19.90,20.18,20.30,C,0,0,21.20,0.00,20.18,22.24,O,4062,1062,18.10,19.00,20.18,64.10,C,34,0,20.20,19.50,20.18,64.10,O,0,0
31_10_2_16_13,0,0,0,21.00,44.40,23976,19.90,56.70,23961,0,0,0,19.00,57.10,23736,19.70,53.00,23985,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.18,20.18,C,1,0,17.90,19.90,20.18,20.30,C,4,0,21.20,0.00,20.18,22.24,O,4071,1071,18.10,19.00,20.18,64.10,C,43,0,20.20,19.70,20.18,64.10,O,0,0
31_10_2_16_43,0,0,0,21.00,44.40,24015,19.90,56.70,23961,0,0,0,19.00,57.10,23736,19.60,53.00,24011,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.18,20.18,C,2,0,17.90,19.90,20.18,20.36,C,14,0,21.20,0.00,20.18,22.24,O,4081,1081,18.10,19.00,20.18,64.10,C,53,0,20.20,19.60,20.18,64.10,O,1,0
31_10_2_17_13,0,0,0,21.00,44.40,24044,19.90,56.70,23961,0,0,0,19.00,57.10,23736,19.70,52.80,24051,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.18,20.18,C,0,0,17.90,19.90,20.18,20.36,C,24,0,21.20,0.00,20.18,22.24,O,4091,1091,18.10,19.00,20.18,64.10,C,63,0,20.20,19.70,20.18,64.10,O,0,0
31_10_2_17_43,0,0,0,21.00,44.40,24055,19.70,56.50,24068,0,0,0,19.00,57.10,23736,19.70,52.80,24076,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.18,20.18,C,8,0,17.90,19.70,20.18,20.30,C,2,0,21.20,0.00,20.18,22.24,O,4101,1101,18.10,19.00,20.18,64.10,C,73,0,20.20,19.70,20.18,64.10,O,1,0
31_10_2_18_13,0,0,0,21.00,44.40,24055,19.90,56.70,24108,0,0,0,19.00,57.10,23736,19.70,52.80,24113,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.18,20.18,C,17,0,17.90,19.90,20.18,20.36,C,0,0,21.20,0.00,20.18,22.24,O,4111,1111,18.10,19.00,20.18,64.10,C,83,0,20.20,19.70,20.18,64.10,O,0,0
31_10_2_18_44,0,0,0,21.00,44.40,24055,19.90,56.70,24138,0,0,0,19.00,57.10,23736,19.70,52.90,24134,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.18,20.74,C,28,0,17.90,20.00,20.18,20.30,C,2,0,21.20,0.00,20.18,22.24,O,4122,1122,18.10,19.00,20.18,64.10,C,94,0,20.20,19.70,20.18,64.10,O,1,0
31_10_2_19_14,0,0,0,20.80,44.20,24188,19.90,56.70,24191,0,0,0,19.00,57.10,23736,19.70,53.10,24197,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.80,20.18,20.18,C,2,0,17.90,19.90,20.18,20.30,C,1,0,21.20,0.00,20.18,22.24,O,4130,1130,18.10,19.00,20.18,64.10,C,102,0,20.20,19.70,20.18,64.10,O,0,0
31_10_2_19_44,0,0,0,20.90,44.30,24243,19.70,56.70,24269,0,0,0,19.00,57.10,23736,19.70,53.00,24262,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.18,C,2,0,17.90,19.70,20.18,20.30,C,0,0,21.20,0.00,20.18,22.24,O,4137,1137,18.10,19.00,20.18,64.10,C,109,0,20.20,19.70,20.18,64.10,O,1,0
31_10_2_20_15,0,0,0,20.90,44.30,24296,19.90,56.70,24292,0,0,0,19.00,57.10,23736,19.70,53.10,24302,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,1,0,17.90,19.90,20.11,20.24,C,1,0,21.20,0.00,20.11,22.24,O,4147,1147,18.10,19.00,20.11,64.10,C,119,0,20.20,19.70,20.11,64.10,O,0,0
31_10_2_20_45,0,0,0,20.90,44.40,24357,19.90,56.70,24349,0,0,0,19.00,57.10,23736,19.60,52.50,24347,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.18,20.18,C,4,0,17.90,19.90,20.18,20.36,C,0,0,21.20,0.00,20.18,22.24,O,4155,1155,18.10,19.00,20.18,64.10,C,127,0,20.20,19.60,20.18,64.10,O,0,0
31_10_2_21_15,0,0,0,21.00,44.50,24396,20.00,56.80,24386,0,0,0,19.00,57.10,23736,19.60,52.80,24404,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.24,20.24,C,0,0,17.90,20.00,20.24,20.36,C,1,0,21.20,0.00,20.24,22.24,O,4164,1164,18.10,19.00,20.24,64.10,C,136,0,20.20,19.60,20.24,64.10,O,1,0
31_10_2_21_45,0,0,0,20.90,44.40,24424,20.00,56.80,24386,0,0,0,19.00,57.10,23736,19.70,53.00,24427,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.30,20.30,C,2,0,17.90,20.00,20.30,20.30,C,12,0,21.20,0.00,20.30,22.24,O,4175,1175,18.10,19.00,20.30,64.10,C,146,0,20.20,19.70,20.30,64.10,O,0,0
31_10_2_22_16,0,0,0,21.00,44.40,24452,20.00,56.80,24386,0,0,0,19.00,57.10,23736,19.60,52.90,24468,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.36,20.36,C,2,0,17.90,20.00,20.36,20.30,C,21,0,21.20,0.00,20.36,22.24,O,4184,1184,18.10,19.00,20.36,64.10,C,156,0,20.20,19.60,20.36,64.10,O,2,0
31_10_2_22_46,0,0,0,21.00,44.40,24452,19.90,56.70,24491,0,0,0,19.00,57.10,23736,19.60,52.90,24498,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.36,20.36,C,12,0,17.90,19.90,20.36,20.30,C,1,0,21.20,0.00,20.36,22.31,O,4194,1194,18.10,19.00,20.36,64.10,C,166,0,20.20,19.60,20.36,64.10,O,0,0
31_10_2_23_16,0,0,0,21.00,44.40,24452,19.80,56.60,24534,0,0,0,19.00,57.00,24511,19.70,52.60,24537,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.49,20.43,C,22,0,17.90,19.80,20.49,20.30,C,0,0,21.20,0.00,20.49,22.31,C,4204,4,18.10,19.00,20.49,64.10,C,6,0,20.20,19.70,20.49,64.10,O,0,0
31_10_2_23_46,0,0,0,21.00,44.40,24582,19.90,56.70,24584,0,0,0,19.00,57.00,24511,19.40,52.30,24573,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.49,20.49,C,0,0,17.90,19.90,20.49,20.24,C,1,0,21.20,0.00,20.49,22.31,C,4213,13,18.10,19.00,20.49,64.10,C,15,0,20.20,19.40,20.49,64.10,O,0,0
31_10_2_24_17,0,0,0,21.00,44.40,24636,19.90,56.70,24644,0,0,0,19.00,57.00,24511,19.60,52.80,24651,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.49,20.49,C,0,0,17.90,19.90,20.49,20.24,C,0,0,21.20,0.00,20.49,22.31,C,4220,20,18.10,19.00,20.49,64.10,C,22,0,20.20,19.60,20.49,64.10,O,1,0
31_10_2_24_47,0,0,0,21.00,44.40,24696,20.20,56.90,24683,0,0,0,19.00,57.00,24511,19.70,52.60,24691,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.49,20.55,C,4,0,17.90,20.20,20.49,20.30,C,2,0,21.20,0.00,20.49,22.31,C,4229,29,18.10,19.00,20.49,64.10,C,31,0,20.20,19.70,20.49,64.10,O,0,0
31_10_2_25_17,0,0,0,21.00,44.40,24750,19.90,56.70,24746,0,0,0,19.00,57.00,24511,19.60,52.70,24756,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.49,20.49,C,0,0,17.90,19.90,20.49,20.30,C,0,0,21.20,0.00,20.49,22.31,C,4237,37,18.10,19.00,20.49,64.10,C,39,0,20.20,19.60,20.49,64.10,O,0,0
31_10_2_25_47,0,0,0,20.90,44.30,24792,19.90,56.70,24803,0,0,0,19.00,57.00,24511,19.70,52.60,24797,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.43,20.43,C,1,0,17.90,19.90,20.43,20.30,C,0,0,21.20,0.00,20.43,22.31,C,4246,46,18.10,19.00,20.43,64.10,C,48,0,20.20,19.70,20.43,64.10,O,0,0
31_10_2_26_17,0,0,0,20.90,44.30,24856,19.80,56.60,24837,0,0,0,19.00,57.00,24511,19.70,53.00,24858,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.36,20.36,C,2,0,17.90,19.80,20.36,20.30,C,3,0,21.20,0.00,20.36,22.31,C,4254,54,18.10,19.00,20.36,64.10,C,56,0,20.20,19.30,20.36,64.10,O,1,0
31_10_2_26_47,0,0,0,20.90,44.40,24887,19.80,56.60,24837,0,0,0,19.00,57.00,24511,19.60,52.80,24893,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.30,20.30,C,1,0,17.90,19.80,20.30,20.24,C,13,0,21.20,0.00,20.30,22.31,C,4264,64,18.10,19.00,20.30,64.10,C,66,0,20.20,19.60,20.30,64.10,O,0,0
31_10_2_27_18,0,0,0,20.90,44.40,24887,19.80,56.60,24837,0,0,0,19.00,57.00,24511,19.70,52.90,24916,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.24,20.24,C,12,0,17.90,19.80,20.24,20.30,C,24,0,21.20,0.00,20.24,22.31,C,4275,75,18.10,19.00,20.24,64.10,C,77,0,20.20,19.70,20.24,64.10,O,2,0
31_10_2_27_48,0,0,0,20.90,44.40,24887,19.90,56.70,24937,0,0,0,19.00,57.00,24511,19.60,52.80,24946,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.24,20.24,C,22,0,17.90,19.90,20.24,20.36,C,4,0,21.20,0.00,20.24,22.31,C,4285,85,18.10,19.00,20.24,64.10,C,87,0,20.20,19.60,20.24,64.10,O,0,0
31_10_2_28_18,0,0,0,21.00,44.50,24992,20.00,56.70,25000,0,0,0,19.00,57.00,24511,19.60,52.80,24985,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.24,20.24,C,1,0,17.90,19.90,20.24,20.30,C,0,0,21.20,0.00,20.24,22.31,C,4293,93,18.10,19.00,20.24,64.10,C,95,0,20.20,19.60,20.24,64.10,O,0,0
31_10_2_28_48,0,0,0,20.90,44.40,25054,19.90,56.60,25057,0,0,0,19.00,57.00,24511,19.60,52.90,25068,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.24,20.24,C,1,0,17.90,19.90,20.24,20.36,C,1,0,21.20,0.00,20.24,22.31,C,4301,101,18.10,19.00,20.24,64.10,C,102,0,20.20,19.70,20.24,64.10,O,1,0
31_10_2_29_19,0,0,0,20.90,44.40,25126,19.90,56.70,25132,0,0,0,19.00,57.00,24511,19.60,52.80,25123,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.18,C,0,0,17.90,19.90,20.18,20.30,C,0,0,21.20,0.00,20.18,22.31,C,4308,108,18.10,19.00,20.18,64.10,C,110,0,20.20,19.60,20.18,64.10,O,0,0
31_10_2_29_49,0,0,0,20.90,44.40,25161,20.00,56.70,25155,0,0,0,19.00,57.00,24511,19.60,52.70,25171,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.18,C,1,0,17.90,20.00,20.18,20.30,C,1,0,21.20,0.00,20.18,22.31,C,4318,118,18.10,19.00,20.18,64.10,C,120,0,20.20,19.90,20.18,64.10,O,1,0
31_10_2_30_19,0,0,0,20.90,44.40,25227,20.00,56.70,25223,0,0,0,19.00,57.00,24511,19.70,53.00,25220,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.18,20.24,C,2,0,17.90,20.00,20.18,20.30,C,0,0,21.20,0.00,20.18,22.31,C,4326,126,18.10,19.00,20.18,64.10,C,128,0,20.20,19.70,20.18,64.10,O,1,0
31_10_2_30_50,0,0,0,21.00,44.40,25280,20.10,56.80,25290,0,0,0,19.00,57.00,24511,19.60,53.00,25286,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.18,20.18,C,0,0,17.90,20.10,20.18,19.93,C,0,0,21.20,0.00,20.18,22.31,C,4333,133,18.10,19.00,20.18,64.10,C,135,0,20.20,19.60,20.18,64.10,O,1,0
31_10_2_31_20,0,0,0,20.90,44.40,25316,19.90,56.70,25311,0,0,0,19.00,57.00,24511,19.60,52.60,25334,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.18,C,5,0,17.90,19.90,20.18,20.30,C,6,0,21.20,0.00,20.18,22.31,C,4343,143,18.10,19.00,20.18,64.10,C,145,0,20.20,19.60,20.18,63.22,O,2,0
31_10_2_31_50,0,0,0,20.90,44.40,25316,19.90,56.70,25311,0,0,0,19.00,57.00,24511,19.50,52.60,25361,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.24,20.24,C,15,0,17.90,19.90,20.24,20.30,C,16,0,21.20,0.00,20.24,22.31,C,4353,153,18.10,19.00,20.24,64.10,C,155,0,20.20,19.50,20.24,64.10,O,0,0
31_10_2_32_21,0,0,0,20.90,44.40,25316,19.90,56.70,25311,0,0,0,19.00,57.00,24511,19.60,52.70,25377,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.24,20.24,C,27,0,17.90,19.90,20.24,20.30,C,28,0,21.20,0.00,20.24,22.93,C,4365,165,18.10,19.00,20.18,64.10,C,166,0,20.20,19.60,20.18,64.10,O,1,0
31_10_2_32_51,0,0,0,20.90,44.40,25428,19.90,56.70,25413,0,0,0,19.00,57.00,24511,19.60,52.80,25422,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.24,20.24,C,4,0,17.90,20.10,20.24,20.30,C,2,0,21.20,0.00,20.24,22.31,C,4373,173,18.10,19.00,20.24,64.10,C,175,0,20.20,19.60,20.24,64.10,O,1,0
31_10_2_33_22,0,0,0,20.90,44.40,25479,19.90,56.70,25480,0,0,0,19.00,57.00,24511,19.60,52.90,25473,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.24,C,0,0,17.90,19.90,20.18,20.30,C,2,0,21.20,0.00,20.18,22.31,C,4382,182,18.10,19.00,20.18,64.10,C,184,0,20.20,19.60,20.18,64.10,O,1,0
31_10_2_33_52,0,0,0,20.90,44.40,25535,19.90,56.70,25519,0,0,0,19.00,57.00,24511,19.60,53.00,25539,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.18,C,2,0,17.90,19.90,20.18,20.24,C,3,0,21.20,0.00,20.18,22.37,C,4390,190,18.10,19.00,20.18,64.10,C,192,0,20.20,19.60,20.18,64.10,O,0,0
31_10_2_34_22,0,0,0,20.90,44.40,25586,19.90,56.70,25579,0,0,0,19.00,57.00,24511,19.60,52.90,25578,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.18,C,0,0,17.90,19.90,20.18,20.24,C,0,0,21.20,0.00,20.18,22.37,C,4399,199,18.10,19.00,20.18,64.10,C,201,0,20.20,19.60,20.18,64.10,O,0,0
31_10_2_34_53,0,0,0,20.90,44.40,25643,19.90,56.70,25621,0,0,0,19.00,56.80,25613,19.40,52.50,25647,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.18,C,1,0,17.90,19.90,20.18,20.24,C,3,0,21.20,0.00,20.18,22.37,C,4407,207,18.10,19.00,20.18,64.10,C,3,0,20.20,19.40,20.18,64.10,O,0,0
31_10_2_35_23,0,0,0,21.10,44.60,25698,19.90,56.70,25694,0,0,0,19.00,56.80,25613,19.60,52.50,25691,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.18,C,1,0,17.90,19.90,20.18,20.24,C,0,0,21.20,0.00,20.18,22.37,C,4415,215,18.10,19.00,20.18,64.10,C,12,0,20.20,19.60,20.18,64.10,O,1,0
31_10_2_35_54,0,0,0,21.10,44.60,25700,19.90,56.70,25742,0,0,0,19.00,56.80,25613,19.70,52.80,25739,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.11,20.11,C,8,0,17.90,19.90,20.11,20.24,C,1,0,21.20,0.00,20.11,22.37,C,4424,224,18.10,19.00,20.11,64.10,C,21,0,20.20,19.60,20.11,64.10,O,2,0
31_10_2_36_24,0,0,0,21.10,44.60,25700,19.90,56.70,25763,0,0,0,19.00,56.80,25613,19.60,52.50,25770,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.05,20.11,C,18,0,17.90,19.90,20.05,20.24,C,4,0,21.20,0.00,20.05,22.37,C,4435,235,18.10,19.00,20.05,64.10,C,32,0,20.20,19.60,20.05,64.10,O,2,0
31_10_2_36_55,0,0,0,20.90,44.40,25793,19.90,56.70,25763,0,0,0,19.00,56.80,25613,19.60,52.80,25792,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,0,0,17.90,19.90,20.11,20.24,C,15,0,21.20,0.00,20.11,22.37,C,4446,246,18.10,19.00,20.11,64.10,C,43,0,20.20,19.60,20.11,64.10,O,0,0
31_10_2_37_25,0,0,0,20.90,44.40,25825,19.90,56.70,25763,0,0,0,19.00,56.80,25613,19.60,52.80,25817,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,1,0,17.90,19.90,20.11,20.30,C,25,0,21.20,0.00,20.11,22.37,C,4456,256,18.10,19.00,20.11,64.10,C,53,0,20.20,19.60,20.11,64.10,O,1,0
31_10_2_37_55,0,0,0,20.90,44.40,25862,19.90,56.70,25867,0,0,0,19.00,56.80,25613,19.60,52.60,25870,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,2,0,17.90,19.90,20.11,20.30,C,0,0,21.20,0.00,20.11,22.37,C,4465,265,18.10,19.00,20.11,64.10,C,62,0,20.20,19.60,20.11,64.10,O,0,0
31_10_2_38_25,0,0,0,20.90,44.30,25928,19.90,56.70,25929,0,0,0,19.00,56.80,25613,19.60,52.60,25918,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,0,0,17.90,19.90,20.11,20.24,C,1,0,21.20,0.00,20.11,22.37,C,4473,273,18.10,19.00,20.11,64.10,C,70,0,20.20,19.60,20.11,64.10,O,1,0
31_10_2_38_56,0,0,0,20.90,44.40,25974,19.90,56.70,25980,0,0,0,19.00,56.80,25613,19.60,52.50,25987,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.11,20.11,C,1,0,17.90,19.90,20.11,20.30,C,1,0,21.20,0.00,20.11,22.37,C,4481,281,18.10,19.00,20.11,64.10,C,78,0,20.20,19.60,20.11,64.10,O,0,0
31_10_2_39_26,0,0,0,20.80,44.20,26032,19.90,56.70,26012,0,0,0,19.00,56.70,26008,19.40,52.80,26028,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.18,20.18,C,1,0,17.90,19.90,20.18,20.30,C,2,0,21.20,0.00,20.18,22.37,C,4490,290,18.10,19.00,20.18,64.10,C,2,0,20.20,19.40,20.18,64.10,O,1,0
31_10_2_39_56,0,0,0,20.90,44.30,26085,19.90,56.70,26079,0,0,0,19.00,56.70,26008,19.60,52.80,26092,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.24,20.24,C,0,0,17.90,19.90,20.24,20.30,C,1,0,21.20,0.00,20.24,22.37,C,4498,298,18.10,19.00,20.24,64.10,C,10,0,20.20,19.60,20.24,64.10,O,0,0
31_10_2_40_26,0,0,0,20.90,44.30,26112,20.00,56.80,26134,0,0,0,19.00,56.70,26008,19.60,52.90,26125,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.30,20.30,C,4,0,17.90,20.00,20.30,20.30,C,0,0,21.20,0.00,20.30,22.37,C,4507,307,18.10,19.00,20.30,64.10,C,19,0,20.20,19.60,20.30,64.10,O,0,0
31_10_2_40_57,0,0,0,20.90,44.30,26112,19.80,56.70,26181,0,0,0,19.00,56.70,26008,19.60,52.90,26178,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.36,20.36,C,13,0,17.90,19.90,20.36,20.24,C,1,0,21.20,0.00,20.36,22.37,C,4516,316,18.10,19.00,20.36,64.10,C,28,0,20.20,19.40,20.36,64.10,O,1,0
31_10_2_41_27,0,0,0,20.90,44.30,26112,19.80,56.70,26205,0,0,0,19.00,56.70,26008,19.60,52.70,26204,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.36,20.36,C,24,0,17.90,19.80,20.36,20.30,C,1,0,21.20,0.00,20.36,22.37,C,4527,327,18.10,19.00,20.36,64.10,C,39,0,20.20,19.60,20.36,64.10,O,1,0
31_10_2_41_57,0,0,0,21.00,44.40,26246,19.80,56.70,26205,0,0,0,19.00,56.70,26008,19.90,53.00,26252,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.43,20.43,C,2,0,17.90,19.80,20.43,20.30,C,10,0,21.20,0.00,20.43,22.37,C,4536,336,18.10,19.00,20.43,64.10,C,48,0,20.20,19.40,20.43,64.10,O,1,0
31_10_2_42_28,0,0,0,21.00,44.40,26299,19.80,56.70,26205,0,0,0,19.00,56.70,26008,19.60,53.00,26295,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.00,20.43,20.49,C,0,0,17.90,19.80,20.43,20.30,C,19,0,21.20,0.00,20.43,22.37,C,4545,345,18.10,19.00,20.43,64.10,C,57,0,20.20,19.60,20.43,64.10,O,0,0
31_10_2_42_58,0,0,0,20.90,44.30,26349,19.90,56.70,26353,0,0,0,19.00,56.70,26008,19.50,52.70,26361,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.49,20.49,C,1,0,17.90,19.90,20.49,20.24,C,0,0,21.20,0.00,20.49,22.37,C,4552,352,18.10,19.00,20.49,64.10,C,64,0,20.20,19.60,20.49,64.10,O,1,0
31_10_2_43_28,0,0,0,20.90,44.30,26411,19.90,56.70,26412,0,0,0,19.00,56.70,26008,19.40,52.40,26405,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.43,20.49,C,1,0,17.90,19.80,20.43,20.24,C,1,0,21.20,0.00,20.43,22.43,C,4561,361,18.10,19.00,20.43,64.10,C,73,0,20.20,19.40,20.43,64.10,O,0,0
31_10_2_43_59,0,0,0,20.90,44.30,26425,19.90,56.80,26426,0,0,0,19.00,56.70,26008,19.60,52.90,26444,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.43,20.36,C,6,0,17.90,19.90,20.43,20.24,C,6,0,21.20,0.00,20.43,22.43,C,4571,371,18.10,19.00,20.43,64.10,C,83,0,20.20,19.60,20.43,64.10,O,2,0
31_10_2_44_29,0,0,0,20.90,44.30,26467,19.80,56.70,26480,0,0,0,19.00,56.70,26008,19.60,52.50,26473,0,0,0,0,0,0,0,0,0,0,0,0,17.80,20.90,20.36,20.36,C,1,0,17.90,19.90,20.36,20.24,C,2,0,21.20,0.00,20.36,22.37,C,4581,381,18.10,19.00,20.36,64.10,C,93,0,20.20,19.60,20.36,64.10,O,0,0
31_10_2_44_59,0,0,0,21.10,44.50,26489,19.70,56.60,26522,0,0,0,19.00,56.70,26008,19.80,52.90,26527,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.30,20.30,C,8,0,17.90,19.70,20.30,20.30,C,1,0,21.20,0.00,20.30,22.43,C,4590,390,18.10,19.00,20.30,64.10,C,102,0,20.20,19.80,20.30,64.10,O,0,0
31_10_2_45_29,0,0,0,21.10,44.50,26489,19.90,56.70,26567,0,0,0,19.00,56.70,26008,19.60,52.80,26562,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.30,20.30,C,17,0,17.90,19.90,20.30,20.30,C,2,0,21.20,0.00,20.30,22.37,C,4599,399,18.10,19.00,20.30,64.10,C,111,0,20.20,19.60,20.30,64.10,O,0,0
31_10_2_45_59,0,0,0,21.10,44.50,26489,19.90,56.70,26598,0,0,0,19.00,56.70,26008,19.60,52.80,26603,0,0,0,0,0,0,0,0,0,0,0,0,17.80,21.10,20.24,20.24,C,27,0,17.90,19.90,20.24,20.30,C,1,0,21.20,0.00,20.24,22.43,C,4609,409,18.10,19.00,20.24,64.10,C,121,0,20.20,19.60,20.24,64.10,O,2,0
